image,loop_scattering,background_ring,strong_background,diffuse_scattering,artifact,ice_ring,non_uniform_detector
91753_2_001,0,0,1,0,0,0,0
225457h2_y0001,0,0,1,0,1,0,0
192487_1_00001,1,0,1,0,0,0,0
CpaE_2Hg70mins_1_00001,1,1,0,0,0,1,0
192721_2_00001,0,0,1,0,0,0,0
28143_17_E1_001,1,1,0,0,0,0,0
2715_1_001,1,0,1,0,0,0,0
167991_1_E2_0001,1,0,1,0,0,0,0
idp04423b,0,1,0,0,0,0,0
54025_2_001,1,1,1,0,0,0,0
175568_1_E1_00001,0,0,1,0,0,0,0
258195e1_xx0001,0,0,1,0,1,0,0
215949a5_a####,0,1,1,0,0,0,0
27867_1_E1_001,1,1,1,0,0,0,0
186591_2_E1_001,1,0,1,0,0,0,1
149142_1_E1_0001,0,1,1,0,0,0,0
173616_1_E1_00001,1,0,1,0,0,0,0
AOG4-13_1_001,0,1,0,0,0,0,0
194830_2_00001,1,1,1,0,0,0,0
1560-g5-peak.0001,0,1,0,0,0,0,0
sah_cord_a3_01001,1,1,1,0,0,0,0
djk5-12_1_001,1,1,1,0,0,0,0
peak-1.0001,1,0,1,0,0,0,0
58458_3,0,0,0,0,0,0,0
15413_1_E2_001,1,1,1,0,0,0,0
74875_2_001,1,1,0,0,0,0,0
B1_2_0001,0,1,0,0,0,1,0
GBAA2526-1b,0,1,0,0,0,0,0
r0_8.0001,0,1,0,0,0,0,0
49893_2_001,1,0,1,0,0,0,0
T1588-822_1_E1_001,0,1,0,0,0,0,0
248957d5_hr_z0001,0,0,0,0,1,0,0
41341_1_E1_001,1,0,0,0,0,0,0
82007_4_E2_001,0,0,1,0,0,0,0
67384_3_001,0,0,0,0,0,0,0
46301_1_E2_001,1,0,1,0,0,0,0
177789_1_00001,0,1,1,0,0,0,0
sja1-10,1,0,0,0,0,0,0
EIL5-11_1_001,0,1,0,0,0,0,0
20044_2_E2,0,1,1,0,0,0,0
kgc9-8,0,1,0,0,0,0,0
194379_1_E2_00001,1,0,1,0,0,0,0
34691_1_E1,0,1,0,0,0,0,0
80060_1_E1_001,1,0,1,0,0,0,0
IDP04389-1,0,1,0,0,0,0,0
13498_2_001,0,1,0,0,0,0,0
180331_2_00001,0,0,1,0,0,0,0
89033_2_001,1,1,1,0,0,0,0
195706_1_E2_00001,0,0,0,0,0,1,0
748_2_M4_B5_peak.0001,0,0,1,0,0,0,0
100967_1_E1_001,1,1,0,0,0,0,0
idp00812c,0,0,0,0,0,0,0
hnk1-2,1,1,0,0,0,0,0
IDP04645A.0001,0,1,0,0,0,0,0
75674_1_E1_001,0,1,0,0,0,0,0
151434_1_E1_0001,0,0,1,0,0,0,0
210571_2_00001,1,0,1,0,0,0,0
96698_1_E1,0,1,0,0,0,0,0
IDP01493_MN3-B3_1a_1_0001,0,1,0,0,0,0,0
1001_M2_B7_high.0001,0,1,1,0,0,0,0
196186_1_00001,0,1,0,0,0,0,0
c5p1_2_001,0,0,0,0,0,0,0
60655_2_001,0,1,0,0,0,0,0
97408_1_E2,0,1,0,0,0,0,0
67115_1_E2_001,1,0,1,0,0,0,0
IDP91972-2,0,0,1,0,0,0,0
253311d1_x0001,0,1,1,0,0,0,0
61016_1_E1_001,0,1,1,0,0,0,0
130577_1_E2_001,1,0,0,0,0,0,0
TgOAT-270a-oxy_1_3_8,0,1,0,0,0,1,0
x249768.0001,0,1,0,0,0,0,0
143230_1_E2_0001,1,1,1,0,0,0,0
idp90905_3P4E.0001,0,1,0,0,0,0,0
idp02289-1,0,0,0,0,0,1,0
89520_2_001,0,0,1,0,0,0,0
137106_1_E1_001,1,0,0,0,0,1,0
APC234_Iy-10_1_0001,1,1,1,0,0,0,0
c12p3_1_001,1,1,0,0,0,0,0
Cterm-Rcsb-aa,0,1,0,0,0,0,0
stm578-1_1_2_B,0,0,0,0,0,0,0
34146_2_E2_001,0,1,0,0,0,0,0
idp91538_4E4R.####,0,0,0,0,0,0,0
61258_1_E1_001,1,0,0,0,0,0,0
61021_1_E1_001,0,1,0,0,0,0,0
7303_2_001,0,0,0,0,0,0,0
9168_2_001,1,0,0,0,0,0,0
217010f12b_x0001,1,0,1,0,0,0,0
52025_2_001,0,1,1,0,0,0,0
idp951-2_2,0,0,0,0,0,0,0
159769_1_E1_0001,0,1,0,0,0,0,0
zto7-1,0,1,0,0,0,0,0
91629_1_E1_001,0,0,1,0,0,0,0
107516_2_001,1,0,1,0,0,0,0
200993_1_00001,0,0,0,0,0,1,0
bbt8-10,1,1,0,0,0,0,0
185601_2_001,0,0,1,0,1,0,1
85643_2_001,0,0,1,0,0,0,0
idp01616.1-v,0,0,0,0,0,0,0
IDP00047-2b,0,1,0,0,0,0,0
12c19p1_1_E2_181,0,1,1,0,0,0,0
138060_2_0001,1,0,1,0,0,0,0
VA7-1_s,0,1,0,0,0,0,0
mfy3-1_7_101,1,1,1,0,0,0,0
m3-g6-1.0001,0,1,1,0,0,0,0
186992_1_E2_001,0,0,0,0,0,1,0
204641g5_x0001,1,1,1,0,0,0,0
idp90523_3Q12.0001,0,0,1,0,0,0,0
4043_M3_H1_high.0001,0,1,1,0,0,0,0
107059_1_E2_001,0,1,1,0,0,0,0
125525_1_E2_001,1,0,0,0,0,0,0
17c10p4_2_E2_001,0,0,0,0,0,0,0
12488_3_E1_001,1,0,0,0,0,0,0
3985_2_001,1,0,0,0,0,0,0
202146_2_00001,0,0,1,0,0,0,0
24776_2_E1_001,0,1,0,0,0,0,0
B8_2_001,0,1,0,0,0,0,0
93347_1_E2_001,1,1,1,0,0,0,0
86868_1_E1_001,1,0,1,0,0,0,0
156851_2_E2_0001,1,0,0,0,0,0,0
IDP01791_n1_2_0001,0,1,0,0,0,0,0
127503_1_E2_001,0,0,1,0,0,0,0
246555b4_y00001,0,0,1,0,0,0,0
92036_1_E1_001,0,1,1,0,0,0,0
10230_5_E1_001,0,0,0,0,0,0,0
19100_1_E2_001,1,0,0,0,0,0,0
165832_2_0001,0,0,0,0,1,0,0
IDP02065-5_2_B,1,1,0,0,0,0,0
165832_1_E2_0001,0,0,0,0,0,0,0
29928_2_001,1,0,1,0,0,0,0
148367_1_E2_0001,0,0,0,0,0,0,0
23153_2_001,1,0,1,0,0,0,0
124690_2_001,1,1,1,0,0,0,0
11921_5_E2_001,1,0,1,0,0,0,0
46114_1_E1_001,1,0,1,0,1,0,0
217343a5_cx####,0,1,0,0,0,0,0
idp90278c,0,1,0,0,0,0,0
170412_1_E2_001,0,1,0,0,0,0,0
21036_1_E1_001,0,1,1,0,0,0,0
114256_1_E2_001,0,1,0,0,0,1,0
ecq0-8x,0,1,0,0,0,0,0
168220_1_E1_0001,1,0,1,0,0,0,0
114053_1_E2_001,1,1,0,0,0,0,0
32722_1_E1_001,1,0,0,0,0,0,0
KstRcocr1_1_17Sep13_90mm_300sec_collect_0001,0,0,1,0,0,0,0
169771_1_E2_001,0,1,0,0,0,0,0
IDP06102_INa_B.0001,0,0,0,0,0,0,0
203088f3_x0001,0,0,1,0,0,1,0
130597_2_001,1,0,1,0,0,0,0
17228_1,0,1,1,0,0,0,0
233969a8_x0001,0,1,0,0,0,0,0
14965_As_1_001,1,0,0,0,0,0,0
WecE_P1,0,1,0,0,0,0,0
18095_3_E1_001,0,1,0,0,0,0,0
102219_1_E2_001,0,1,0,0,0,0,0
stm595-3_A,0,1,0,0,0,0,0
183754_1_E2_00001,1,1,1,0,0,0,0
30918_1_E2,0,0,1,0,0,0,0
118040_2_001,1,1,1,0,0,0,0
98631_1_E2_001,0,1,0,0,0,0,0
119947_1_E1_001,1,1,1,0,0,0,0
149288_1_E1_0001,0,1,1,0,0,0,0
kjy4-9,0,1,1,0,0,0,0
81605_1_E1_001,0,1,1,0,0,1,0
h4paeg-peak.0001,0,1,0,0,0,0,0
T6ODM_AKG_A6_3_0001,0,0,0,0,0,0,0
28056_17_E2_001,1,0,1,0,0,0,0
106730_2_001,1,1,1,0,0,0,0
KFF-6-5_1_001,0,1,0,0,0,0,0
idp91095a,0,0,0,0,0,1,0
IDP04645Acom_F2.0001,0,1,0,0,0,0,0
8591_5_001,0,0,1,0,0,0,0
jg405chi0_0001,0,0,1,0,0,0,0
139453_1_E2_0001,1,0,1,0,0,0,0
DHFINDA8sucr.0001,0,0,1,0,0,0,0
34670_1_E1,0,0,1,0,0,1,0
x242865_1,1,0,1,0,0,0,0
TM1782B4_3_001,0,0,0,0,0,0,0
61021_1_E2_001,0,1,0,0,0,0,0
idp91387c,0,1,0,0,0,0,0
37581_1_E2_001,0,1,1,0,0,0,0
xtal1-drop3.0001,0,0,1,0,0,0,0
kur4-4,0,1,0,0,0,0,0
149204_1_E1_0001,0,0,1,0,0,0,0
81309_2_001,1,1,1,0,0,0,0
idp00629_3QJG.####,0,0,0,0,0,0,0
168206_2_0001,1,1,1,0,0,0,0
IDP00047-2,1,1,0,0,0,0,0
63581_1_E1,1,0,0,0,0,0,0
IDP01143-3k,0,1,0,0,0,0,0
17c2p3_2_001,1,0,0,0,0,0,0
24045_1_E1_001,1,1,0,0,0,0,0
20247_3_001,1,0,0,0,0,0,0
264490e5_z20001,0,1,1,0,1,0,0
saha16_1_1,0,1,1,0,0,1,0
IDP90557_J-20-6_1_0001,0,1,1,0,0,0,0
149187_1_E1_0001,1,0,0,0,0,0,0
63791_1_E1,0,1,1,0,0,0,0
54906_1_E2_001,0,0,1,0,0,0,0
89078_1_E1_001,1,1,0,0,0,0,0
idp04364_4FEZ.0001,0,1,0,0,0,0,0
142147_1_####,0,1,1,0,0,0,0
qub4-15_1_001,1,1,0,0,0,0,0
144619_1_E2_0001,0,1,1,0,0,0,0
90143_1_E2_001,0,0,0,0,0,0,0
133413_1_E2_00001,1,0,0,0,0,0,0
SDC344_1_00001,0,1,1,0,0,0,0
IDP02573_H-25-5_1_0001,0,0,1,0,0,0,0
12525_4_E2_001,0,0,0,0,0,0,0
149288_2_0001,0,0,1,0,0,0,0
T1823_1_E2_001,0,0,0,0,0,0,1
19408_1_E2_001,0,1,0,0,0,0,0
491003_MKA_6_5_1_0001,0,1,0,0,0,0,0
46301_1_E1_001,1,0,0,0,0,0,0
xtal-1-anl-1-G8.0001,0,0,0,0,0,0,0
56838_1,1,0,1,0,0,0,0
253960h9_quick_x0001,1,1,1,0,0,0,0
e-sno-13_1_000,1,1,0,0,0,0,0
idp01962a,0,1,0,0,0,0,0
84338_1_E1_001,0,0,1,0,0,0,0
gej7-12_1_001,0,1,1,0,0,0,0
T1855_3_001,0,0,1,0,0,0,0
53256_1_E1_001,1,0,1,0,0,0,0
if12g-a.0001,0,1,0,0,0,0,0
140863_2_0001,1,1,1,0,0,0,0
187166_2_001,0,1,0,0,0,0,1
x251379_001,0,1,1,0,0,0,0
2_066A_1_001,1,1,0,0,0,0,0
57133_1_E2_001,1,1,1,0,0,0,0
Is4_4_set,0,1,0,0,0,0,0
188066_1_E2_001,0,1,0,0,0,1,0
135427_2_0001,1,1,0,0,0,0,0
12283_2_001,1,1,1,0,0,0,0
27726_2_001,0,1,1,0,0,0,0
YUP_6_1_001,0,1,1,0,0,0,0
56672_1_001,1,0,1,0,0,0,0
10706_1_001,1,0,0,0,0,0,0
zza1-1_1_001,0,0,0,0,0,0,0
71075_2_001,0,1,1,0,0,0,0
82851_1_E2_001,1,0,1,0,0,0,0
82851_2_001,1,0,1,0,0,0,0
PPM0-6,0,1,0,0,0,0,0
WLT6-3_1_001,0,1,0,0,0,0,0
icb9-10,0,1,0,0,0,0,0
31435_101_001,1,0,0,0,0,0,0
196345_1_E1_00001,1,0,1,0,0,0,0
121183_2_E2_001,0,1,0,0,0,0,0
70941_1_E2_001,0,1,1,0,0,0,0
IDP4320FMN4.0001,0,1,1,0,0,0,0
x259964_00001,0,0,0,0,0,0,0
tlg6_2_1_092,0,1,1,0,0,0,0
94154_2,0,0,0,0,0,0,0
9664_1_E2_001,0,1,0,0,0,0,0
PSA0004-1,0,1,0,0,0,0,0
113777_1_E1_001,1,0,1,0,0,0,0
test_3_001,1,0,1,0,1,0,0
83371_1_E2_001,1,1,1,0,0,0,0
60603_1_E1_001,0,1,0,0,0,0,0
55064_2_001,0,0,0,0,0,0,0
12c19p1_2_E2_001,0,0,1,0,0,0,0
14795_1_E1_001,1,0,1,0,0,0,0
lof5-5,0,1,1,0,0,1,0
MCR5_9_1_001,0,1,1,0,0,0,0
168750_2_0001,0,0,1,0,0,1,0
200607_1_E1_00001,0,0,0,0,0,0,0
63766_1_E1,0,1,1,0,0,0,0
IDP91961-1,0,1,0,0,0,0,0
36656_2_001,1,0,0,0,0,0,0
130701_1_E1_001,0,1,1,0,0,0,0
200198_1_E2_00001,1,0,1,0,0,0,0
134804_1_E1_0001,1,1,1,0,0,0,0
IDP02355_3JTJ_highres.0001,0,1,0,0,0,0,0
120919_1_E1_001,1,0,1,0,0,0,0
x257941_00001,0,0,1,0,0,0,0
x255207_D3r1_1_001,0,0,0,0,0,0,1
ProlMut7_MnGP_22V_pk_2_00001,0,0,1,0,1,0,0
100346_M1_B8_low.0001,0,1,0,0,0,0,0
zrb0-6,1,1,0,0,0,0,0
255936e1_high_y0001,0,0,1,0,0,0,0
179565_1_E1_00001,1,1,0,0,0,0,0
xbm5-5,1,1,0,0,0,0,0
idp1659-3_A,0,1,0,0,0,0,0
93593_1_E2,0,0,1,0,0,0,0
66375_1_E2,0,1,1,0,0,0,0
36319_1_E2_001,1,0,1,0,0,0,0
206774_2_00001,1,1,1,0,0,0,0
26230_3_001,1,0,1,0,0,0,0
131140_1_001,0,1,1,0,0,0,0
21036_2_001,0,1,1,0,0,0,0
49919_1_E2_001,1,0,1,0,0,0,0
218438h2_x0001,0,1,0,0,0,0,0
uij4_6_1_001,1,0,0,0,0,1,0
2557_1_E2_001,1,0,0,0,0,0,0
90907_1_E2_001,1,1,1,0,0,0,0
170412_2_001,0,1,0,0,0,0,0
19058_1_E2_001,1,0,1,0,0,0,0
2607_1_E2_001,0,1,1,0,0,0,0
109042_M1_D11_set1_data.0001,0,1,0,0,0,0,0
117797_1_E1_001,1,0,0,0,0,0,0
284504b6_y_0001,0,1,1,0,0,0,0
15758_1_E2_001,1,0,1,0,0,0,0
91121_1_E1_001,1,0,0,0,0,1,0
ia4a5g-peak.0001,1,0,0,0,0,0,0
idp05316d,0,1,0,0,0,0,0
IDP05302_crystal2_1_0001,0,0,1,0,0,0,0
156425_1_E2_00001,1,1,1,0,0,1,0
27726_3_001,0,1,1,0,0,0,0
748_2_M4_B5_peak3.0001,0,0,1,0,0,0,0
202980_1_E1_00001,0,0,1,0,0,0,0
idp00076-2_A,1,1,0,0,0,0,0
76429_1_E2_001,1,0,1,0,0,0,0
66443_1_001,1,0,1,0,0,0,0
3787_2_001,0,0,0,0,0,0,0
41487_1_E2_001,1,0,1,0,0,0,0
36184_2_001,0,1,1,0,0,0,0
247703a11_y0001,0,0,1,0,0,1,0
84291_1_E2_001,0,1,0,0,0,1,0
233390c1_x0001,0,1,1,0,0,0,0
idp699g234sb,0,0,0,0,0,1,0
83476_1_E2_001,0,0,1,0,0,0,0
197934_3_00001,1,0,1,0,0,0,0
25007_1_001,0,1,0,0,0,0,0
125169_2_001,1,0,1,0,0,0,0
169297_1_0361,1,0,0,0,0,0,0
156851_3_0001,0,0,0,0,0,0,0
230048a2_x0001,1,1,1,0,0,0,0
IDP00739_KaM_15_3_1_0001,0,0,0,0,0,0,0
142147_1_0721,0,1,1,0,0,0,0
T1570_1_557,0,0,0,0,0,0,0
IDP95778-1,0,1,0,0,0,0,0
119698_1_E2_001,1,0,1,0,0,0,0
200672_2_00001,1,0,1,0,0,0,0
27221_1_E2_001,1,0,1,0,0,0,0
40245_2_001,0,0,1,0,0,0,0
wsz6-5,1,1,0,0,0,0,0
o4_4.0001,0,1,1,0,0,0,0
90902_3_001,1,0,1,0,0,0,0
177916_2_E2_00001,1,1,1,0,0,0,0
103236_3_001,0,0,1,0,0,0,0
56381_2_001,0,0,1,0,0,0,0
163636_2_0001,0,0,0,0,0,0,0
qee0-8_data,1,1,1,0,0,0,0
9083_M3_a1_cit_b_data.0001,1,1,0,0,0,0,0
90826_1_E2_001,0,0,1,0,0,0,0
117397_1_E2_001,1,1,0,0,0,0,0
135840_1_E1_0001,0,1,0,0,0,0,0
ypo346-3,0,0,0,0,0,1,0
T2972_1_E1_001,0,0,0,0,0,1,0
x256299_SV401_screen_0001,0,1,1,0,0,0,0
13055_6_001,0,0,0,0,0,0,0
52221_2_001,1,1,1,0,0,0,0
157762_2_0001,0,1,0,0,0,1,0
idp02095-K135Me,0,1,0,0,0,0,0
wjm1-10,0,1,0,0,0,0,0
201470_2_00001,0,0,0,0,0,0,0
C8_5_5_00001,0,0,1,0,0,0,0
3985_4_001,1,0,0,0,0,0,0
CAA0080_NADH_data.0001,0,1,1,0,0,0,0
38674_1_E1_001,1,0,1,0,0,0,0
39256_3_001,0,0,0,0,0,0,0
208475_2_00001,0,1,0,0,0,0,0
191885_1_00001,1,0,0,0,0,0,0
tlg6_2_1_###,0,1,0,0,0,0,0
195021_1_E1_00001,1,0,1,0,0,0,1
121698_3_001,0,0,0,0,0,0,0
34560_1_E1_001,0,1,1,0,0,0,0
150138_1_E2_0001,1,1,0,0,0,0,0
idp00649b,1,1,0,0,0,0,0
163636_3_0361,0,0,0,0,0,0,0
d30-amp-m1h11.0001,0,1,0,0,0,0,0
19227_1_001,1,1,0,0,0,0,0
idp91101d,0,1,1,0,0,0,0
266003f3_y####,0,0,1,0,0,0,0
idp04540a,0,0,0,0,0,0,0
121974_2_001,1,0,1,0,0,0,0
x255183_SB208_para_screen_0001,0,0,1,0,0,0,0
idp00076-2_B,1,1,0,0,0,0,0
T3681_1_E2_001,0,0,0,0,0,0,0
11039_4_001,0,0,0,0,0,0,0
194717_1_00001,1,0,1,0,0,0,0
125543_2_001,1,1,0,0,0,0,0
I6_2,1,1,0,0,0,0,0
100019_1_001,1,0,1,0,0,0,0
192962_1_00001,1,0,0,0,0,0,0
idp00699-b,1,1,0,0,0,0,0
dit9-1,0,1,1,0,0,0,0
65158_2,1,0,0,0,0,0,0
182072_1_00001,1,1,1,0,0,0,0
150981_1_0001,1,0,0,0,0,0,0
60897_1_E2_001,0,0,0,0,0,0,0
jbo5-3_1,0,1,1,0,0,0,0
230508b11_x_0001,1,0,1,0,0,0,0
idp91830-acp-b,0,1,0,0,0,0,0
220354b4_400mm_nai_x0361,0,0,1,0,0,0,0
tm0875_8p44_1_E3_001,0,0,0,0,0,0,0
T1570_1_1281,0,0,0,0,0,0,0
74945_1_E1_001,1,0,1,0,0,0,0
10690_1_E3_001,1,0,0,0,0,0,0
scl1735-3_2_B,0,1,0,0,0,0,0
191124_2_00001,1,1,0,0,0,0,0
178777_1_00001,0,1,1,0,0,0,0
wdz1-9,1,1,0,0,0,0,0
IDP91778-11,1,0,0,0,0,0,0
CAA0070_Nov21_2016_collect_0101,1,0,1,0,0,0,0
IDP91955-9,1,0,0,0,0,0,0
216661c1_x0001,0,0,1,0,0,0,0
12058_1_E2_001,1,1,0,0,0,0,0
IDP91191-8,1,1,0,0,0,0,0
83266_1_221,1,1,0,0,0,0,0
137302_2_0001,1,0,1,0,0,0,0
T3527_1_E1_001,0,1,0,0,0,0,0
wxy5-1,1,1,0,0,0,1,0
xAs2m.0001,0,1,0,0,0,0,0
60897_1_E1_001,0,1,0,0,0,0,0
154505_3_E2_0001,1,0,1,0,0,0,0
HDAC6-x469_1_0001,0,1,1,0,0,1,0
118997_1_001,1,1,1,0,0,0,0
rhw0-1,0,1,0,0,0,0,0
101320_1_E2_001,0,0,1,0,0,0,0
28086_18_001,1,0,1,0,0,0,0
115346_1_001,1,1,0,0,0,0,0
sacol2688_top2,1,1,0,0,0,0,0
47532_2_001,0,0,1,0,0,0,0
27006_1_E2_001,1,0,1,0,0,0,0
CalS13_S1,0,1,0,0,0,0,0
219914f12_x0001,0,1,1,0,0,0,0
59460_3_E2_001,0,1,0,0,0,1,0
41376_1_E2_001,1,0,1,0,0,0,0
169546_1_E1_001,1,1,0,0,0,0,0
285924g10_z0001,0,0,1,0,0,0,0
13283_2_001,1,0,1,0,0,0,0
rye3-6,0,1,0,0,0,0,0
idp00873a,0,1,0,0,0,0,0
m1g2-peak.0001,0,1,1,0,0,0,0
82888_1_E1_001,0,0,1,0,0,0,0
85916_1_181,1,0,0,0,0,0,0
183676_1_E1_00001,0,1,0,0,0,1,0
169297_2_0001,1,1,0,0,0,0,0
10240_1_001,1,0,1,0,0,0,0
131766_1_001,0,1,1,0,0,0,0
125998_1_E1_001,0,0,0,0,0,0,0
015257_CS346A_4_1_0001,0,0,0,0,0,0,0
ES23-CS078A_set_hel_1_00001,1,0,1,0,0,0,0
185814_2_00001,1,1,1,0,0,0,0
T1852_3_001,0,0,0,0,0,1,0
149187_2_0001,1,0,1,0,0,0,0
58046_3,0,1,1,0,0,0,0
236774g7_x####,1,1,1,0,0,0,0
30484_1_E2,0,0,0,0,0,1,0
56381_4_001,0,1,1,0,0,0,0
284504b6_x_0370,0,0,1,0,0,0,0
10301_3_001,1,0,0,0,0,0,0
46896_1_E2_001,0,0,1,0,0,1,0
9686_2_001,0,0,0,0,0,0,0
139525_1_0001,0,0,1,0,0,0,0
13193_1_E2_001,0,1,1,0,0,0,0
97893_1_E1_001,1,0,1,0,0,0,0
166913_1_E2_0001,0,0,1,0,0,0,0
169886_1_E1_001,1,0,0,0,0,0,0
17135_2_001,1,0,0,0,0,0,0
200827_1_E1_00001,1,0,1,0,0,0,0
62940_1_E2,0,1,1,0,0,0,0
188517_1_E2_00001,1,0,1,0,0,0,0
89873_1_001,0,0,0,0,0,0,0
135601_2_0001,1,0,1,0,0,0,0
tyra_heme5_1_001,0,1,0,0,0,0,0
202910b8_x0001,1,0,1,0,0,0,0
LYA7-12_1_001,0,1,0,0,0,0,0
109958_2_001,0,1,1,0,0,0,0
nm-index-h5-glycerol.0001,0,0,1,0,0,0,0
60576_1_E1_001,1,0,0,0,0,1,0
9P_3.0001,0,1,1,0,0,0,0
67349_1_E2_001,0,0,1,0,0,0,0
8381_1_001,0,1,0,0,0,0,0
lst9_6_1_001,0,1,0,0,0,0,0
206239a1_1MKI_z0001,0,0,1,0,0,0,0
idp02536-3,0,0,0,0,0,1,0
ENY1_10_1_001,0,1,0,0,0,1,0
253960h9_hr_aa0001,0,0,1,0,1,0,0
esf0-1,0,0,0,0,0,1,0
171206_2_001,0,1,1,0,0,0,0
123595_1_E2_001,1,0,1,0,0,1,0
108966_1_001,1,0,1,0,0,0,0
194830_1_00001,1,0,1,0,0,0,0
ckc-3_2_4_001,0,1,1,0,0,0,0
289279e3_x_0001,0,1,1,0,0,1,0
AR1-RBBP4_screen_0001,1,0,1,0,0,0,0
10167_2_001,0,1,0,0,0,0,0
sbm1-1,0,1,0,0,0,0,0
vmr8-8,0,1,0,0,0,0,0
alt4-8,1,1,0,0,0,0,0
66070_1_E1,0,1,0,0,0,0,0
26972_1_E1_001,1,1,1,0,0,0,0
178989_1_00001,0,0,1,0,0,0,0
93611_1_E2,1,1,0,0,0,0,0
mv11-24Ta-pd-c4g.0001,0,0,0,0,0,0,0
19051_1_E2_001,1,1,1,0,0,0,0
138148_2_0001,0,0,1,0,0,0,0
APC5899_c4_2_0001,0,1,0,0,0,0,0
25c22p3_1_E1_001,0,0,0,0,0,0,1
149142_2_0001,0,0,0,0,0,0,0
115442_1_E2_001,0,0,1,0,0,0,0
165305_1_E1_0001,1,0,1,0,0,0,0
9969_2_001,0,1,0,0,0,0,0
31827_1_E2_001,0,0,0,0,0,0,0
idp90546b,0,1,0,0,0,0,0
IDP4624_N1,0,1,0,0,0,1,0
IDP1765_INF.0001,0,1,0,0,1,0,0
108484_1_E1_001,1,1,1,0,0,0,0
22755_1_E1_001,1,0,1,0,0,0,0
108263_1_001,1,0,1,0,0,0,0
139453_2_0001,1,1,1,0,0,0,0
155789_1_E2_0001,0,1,0,0,0,0,0
192721_1_E2_00001,0,0,1,0,0,0,0
150832_1_E1_0001,0,0,1,0,0,0,0
ckc-3_3_1_001,0,1,0,0,0,0,0
61817_2_001,0,1,0,0,0,0,0
sal5_p4_1_001,1,0,1,0,0,0,0
idp00743b,0,1,0,0,0,0,0
136140_2_0001,1,0,1,0,0,0,0
IDP01765GMP_B.0001,0,1,0,0,0,0,0
aju1-3,0,1,0,0,0,1,0
wih10su2-peak2.0001,0,0,0,0,0,1,0
19057_2_001,0,0,0,0,0,0,0
P12_6_set,1,1,0,0,0,0,0
IDP91802_It-117_1_0001,0,1,0,0,0,0,0
KDM4A-5_rerun,1,1,0,0,0,0,0
118234_1_E1_001,1,1,1,0,0,0,0
opk4-10_1_00001,0,1,0,0,0,0,0
194184_2_00001,1,1,1,0,0,0,0
36135_1_E2_001,1,0,1,0,0,0,0
18095_2_001,0,0,0,0,0,0,0
procompD2gly.0001,0,1,0,0,0,0,0
bjp_plate2-b3_LR_7_001,0,1,0,0,0,0,0
kgc9-6,0,1,1,0,0,0,0
idp95418-3,0,1,0,0,0,0,0
CoA7_10_1_001,0,1,0,0,0,0,0
idp01892c,1,1,0,0,0,0,0
18c14p3_2_001,1,0,0,0,0,0,0
ibh5-9_5_001,1,1,1,0,0,0,0
95613_1_E1,0,1,0,0,0,0,0
84354_3_E2_001,0,1,1,0,0,0,0
40028_3_001,1,0,1,0,0,0,0
zjg9-5_1_001,1,1,0,0,0,0,0
knv4-2_10_00001,1,0,1,0,0,1,0
83194_1_E2_001,1,0,1,0,0,0,0
257345h12_y0001,1,0,1,0,0,0,0
156406_1_E1_0001,1,0,1,0,0,0,0
62940_1_E1,0,1,1,0,0,0,0
idp91143d,0,1,1,0,0,0,0
187839_1_00001,1,0,1,0,0,0,0
229138e11_y0001,0,1,1,0,0,0,0
200672_1_E1_00001,1,0,1,0,0,0,0
91049_1_E1_001,0,0,1,0,0,0,0
IDP01439_H-E-2_19-id_2_0001,0,1,0,0,0,0,0
139727_1_E1_0001,0,1,0,0,0,0,0
56319_2_001,0,1,1,0,0,0,0
123595_1_E1_001,1,1,0,0,0,0,0
150864_1_E2_0001,1,0,1,0,0,0,0
3c4p4_1_001,1,0,1,0,0,0,0
97004_1_E2,0,0,0,0,0,0,0
89622_1_E2_001,1,0,1,0,0,0,0
14795_2_121,1,0,1,0,0,0,0
013675_PB_11_3_1_0001,0,0,0,0,0,0,0
10175_1_001,0,1,1,0,0,1,0
156227_1_0001,1,0,1,0,0,0,0
119947_2_E1_001,1,0,1,0,0,0,0
169177_1_E2_0001,1,1,1,0,0,0,0
blue5,0,1,0,0,0,0,0
125259_1_005,1,1,0,0,0,0,0
1077_M1_F1_2_data.0001,0,1,0,0,0,0,0
111501_2_001,1,0,1,0,0,0,0
54105_1_E1_001,1,1,1,0,0,0,0
17908_2,0,1,1,0,0,0,0
73395_1_E2_001,0,0,1,0,0,0,0
146826_1_E1_0001,1,1,1,0,0,0,0
169771_2_001,0,1,0,0,0,0,0
32726_1_E2_001,0,1,1,0,0,0,0
IDP91988-1,0,1,0,0,0,0,0
idp04423d,0,0,0,0,0,1,0
nui1-10_1_001,1,1,1,0,0,0,0
168339_1_E2_0001,1,0,1,0,0,0,0
T2091_E3_101_001,0,0,1,0,0,0,0
265856_x0001,0,1,1,0,0,0,0
b12-x1-soak-gly.0001,0,0,1,0,0,0,0
ProlWT_Mn_Pro100_2_00001,0,1,0,0,0,0,0
jbo5-8_3,0,1,1,0,0,1,0
39278_1_E2_001,1,0,1,0,0,0,0
56038_3_001,1,1,1,0,0,1,0
153610_1_E2_0001,1,1,1,0,0,0,0
184825_1_00001,0,1,1,0,0,1,0
209912_1_E2_00001,1,1,0,0,0,0,0
39863_3_001,0,0,1,0,0,0,0
183717_1_00001,1,0,1,0,0,0,0
